Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
"Korea, Rep.",KOR,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.859646166,0.970520871,1.132912039,1.472563738,1.918980971,2.009790294,2.3011455,2.599355702,2.960184651,3.377317164,3.878634226,4.313335332,4.993996953,5.629291503,7.351594054,9.092618177,11.02361125,12.61695265,15.37195618,18.22110529,22.71278928,26.47988331,28.19003247,29.54887254,30.85531691,32.08503565,33.67875715,35.30581422,37.82075627,40.11463273,44.16118256,48.19797096,51.94679184,55.1958158,59.69921959,63.89282807,66.51925443,69.18221027,72.27875286,71.38984318,72.11927961,74.62794814,76.89151802,79.54427036,82.03231992,82.88660572,82.70160645,84.70232036,87.09626399,90.23925821,92.70955505,93.89796528,95.07338768,96.04175178,96.9127513,100,101.9860385,104.2529652,104.7564538,103.8772064,105.5015829,108.4165199,109.7993971,112.0657378
Kuwait,KWT,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,5.358980171,6.740497363,6.873359668,8.060712487,22.02146482,22.95646778,23.7119898,26.01984508,25.51154018,35.92622661,50.45313461,56.15893175,56.58951278,51.34007718,51.51857904,54.02601029,40.14065849,44.46881932,45.78924984,45.00081978,45.3236622,45.30868428,46.13964855,42.73157996,40.2230328,42.1740534,48.71534921,46.41824763,38.45468086,45.41088551,54.72997583,50.50552729,53.10569821,55.71884385,62.05478287,75.56473697,87.788363,91.56972577,108.6593313,90.00628647,100,117.2275372,126.0046584,126.2856788,117.7513393,87.18505632,81.22348046,94.4067611,105.0739416,104.9578916,87.68320806,112.9158782,134.1771383,124.3061151
Latin America & Caribbean (excluding high income),LAC,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lao PDR,LAO,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,0.413283724,0.68115228,1.029326392,1.177834688,1.482294928,2.301507767,3.173949079,3.585666149,3.800585294,4.22558876,4.550984258,5.446862094,6.194455478,7.393257093,13.640889,31.09767569,38.80920784,42.25083704,44.92044128,50.96228099,56.41036722,61.28440486,67.90624684,72.9573077,79.42384265,77.09507719,84.18518078,92.99828962,100,106.4739721,112.5712671,115.2149988,118.6971492,120.8955352,123.2165955,124.6920205,130.9696454,135.8331356,157.2593809,195.664827
Lebanon,LBN,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.772608144,13.44633659,15.5307673,22.93205694,45.275636,56.47819469,60.92512794,67.43132574,68.60335618,76.52482602,79.59953098,80.24655614,78.57102157,77.37269442,81.18035011,82.46401641,81.44586484,80.58074112,81.29044599,83.83721366,90.15290899,99.42472187,100,102.9650806,110.6731,113.5267517,113.6462711,117.4372658,118.460491,121.7164207,128.4381943,133.6975112,248.0650928,620.1645102,1315.675777,
Liberia,LBR,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,6.393388788,6.025703272,6.202468022,6.329029226,6.581046138,6.576362062,6.510830925,6.512679091,6.592422531,6.813617367,6.723809245,6.775305146,7.011761917,7.541346141,9.059307786,11.13080553,10.91951237,12.12395884,12.32703976,13.54884554,14.83321164,15.01171856,15.7026498,15.25483326,16.05832871,16.24868661,16.32552544,19.075896,20.78470559,21.46438404,21.42846689,22.61660027,22.37613533,23.95949471,25.23997546,26.88326977,28.35259169,25.51483003,23.81383304,24.03238508,36.96475385,37.23090959,36.71238421,42.4070226,49.55611642,49.79894659,54.34802142,60.87937486,71.42754571,69.48268569,74.00740074,82.09155872,88.49236657,92.66505433,93.42298157,93.48157032,100,97.38206585,97.17768738,96.63307774,95.29895964,100.401529,109.1025349,110.4454285
Libya,LBY,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,2.271708439,2.284654664,2.406760405,2.566601559,2.659549723,2.792600429,3.01682896,3.201916901,3.377493262,3.397968808,3.400755157,4.094635014,4.14823987,5.08243231,7.190598611,6.728460656,7.108130454,7.669173302,7.32721084,9.276623797,12.35666392,13.58120562,12.26111966,12.36352705,11.5593947,11.41460482,10.51993027,12.7192216,10.45834606,10.56898054,11.06598832,10.49859815,11.46416584,11.65150665,12.20813707,13.37851673,14.93871138,16.49390728,15.40079992,20.01770714,22.68143587,24.3110686,30.93517907,35.37826436,43.37564219,55.76741426,66.74216982,68.37026908,84.58043017,63.56450423,75.81881599,94.27520337,99.91468051,100,98.99339598,92.02356075,96.34159547,98.08216422,101.6107426,105.8536745,100.8212598,191.9693311,273.9346722,259.302534
St. Lucia,LCA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,30.39637469,32.63233184,30.1388281,30.85934445,36.71846169,38.35275211,40.07230318,42.59168743,42.7781933,44.46404911,48.19112224,50.83311394,51.72024519,52.2396972,53.5868096,56.30105871,56.56115206,58.1865509,59.60062249,60.99082623,61.67138264,61.10885284,61.36044438,64.56623142,65.02344739,69.50807327,73.1055425,75.73068949,77.64877634,77.89603841,82.12019992,83.2800697,84.95680456,90.05906698,93.4634185,96.48886956,96.43512501,99.76888231,100,102.3870711,96.85608326,108.0848144,112.6460322,114.3240465
Latin America & Caribbean,LCN,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low income,LIC,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,34.2821731,37.10829438,40.16740046,43.47868492,47.06294036,50.94266784,52.0789059,53.2404935,54.42797815,55.64196241,56.88301611,60.8720565,65.2407609,67.33998328,69.32748041,71.30691947,73.94400966,75.80705907,77.70626259,80.14921072,84.47922727,89.43826762,93.03686474,96.10883459,96.92802863,98.66881116,99.47337673,99.98537245,100,100.8191928,102.3844329,103.3937959,104.0667048,104.7249853,105.5734343,106.8303577,108.2350505,115.3587977,112.9170063,101.7374745,,,,,,,,,,,,,,
Sri Lanka,LKA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,0.774892109,0.756708433,0.781762822,0.794260946,0.803534314,0.789042216,0.80355172,0.900768409,0.912464753,1.026600137,1.041983254,1.135416434,1.280166071,1.592254463,1.677444768,1.844779498,2.115797597,2.346797962,2.708141393,3.249160665,3.92775766,4.403057986,5.147475526,6.192439613,6.228597612,6.59716148,7.108539898,7.827713299,8.682746732,10.42479011,11.53232223,12.61678792,13.86388099,15.21846324,16.63430378,18.43371223,20.07882313,21.92891805,22.84175338,24.50404604,27.85247496,30.11174803,32.74612381,35.62827143,39.34028368,43.77669905,49.91788825,58.06798986,61.48231952,78.04250615,81.14854275,89.63947766,95.24453134,97.07382525,100,105.4432217,111.2139661,115.9909465,120.4804081,124.2204896,134.184327,197.8732292,232.5389624
Lower middle income,LMC,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low & middle income,LMY,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lesotho,LSO,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,1.386476905,1.405179323,1.428609831,1.451334186,1.480367924,1.53117912,1.588399318,1.496835793,1.557717819,1.646869157,1.679507148,1.780033985,2.028208494,2.169473571,2.382523346,2.972487877,3.107526434,3.339935031,3.892575519,3.98710226,5.640134957,6.349501258,6.04138257,6.739575591,7.28568003,8.648668984,10.05436071,11.23431871,13.49029359,15.49215656,17.35027093,20.44334226,23.29293773,25.92456775,27.93803461,31.51871809,33.41048544,36.42375738,40.03780771,43.29338299,46.0209606,51.30097069,58.58926493,60.01814744,65.7801252,69.67617888,76.16371987,71.07411409,82.95757832,84.90295914,89.43432358,97.86476692,100.0002231,110.2801417,125.7581274,138.5892784,138.1839724,140.9737827,157.5002362,163.1315854,173.813777,179.2433389,189.1555935,188.4593159
Late-demographic dividend,LTE,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.156418153,0.513578329,5.353060658,21.74383503,35.14570299,48.51714658,57.73513391,64.30105507,66.43148162,65.57932876,66.45263308,66.24248557,66.45125214,65.91144053,67.96863201,72.30037661,76.98910656,83.85045621,91.99743456,89.15514299,91.04676731,96.16566995,98.57479421,99.39673689,100.0022549,100,100.9874743,105.1237107,108.9008159,111.4881472,113.7611074,120.5865075,139.9605914,152.5874942
Luxembourg,LUX,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,11.16099324,10.75265596,11.17143618,11.52288431,12.19516673,12.53631864,13.02937183,13.08552415,13.74197946,14.46934433,16.64376454,16.50824976,17.46387927,19.59486956,22.92221649,22.72616301,25.50232157,25.80125928,27.12486173,28.84848739,31.13367786,33.36970617,36.97742955,39.49880507,41.23971175,42.51504469,42.47942679,42.50620524,43.68635871,45.4429796,46.58514098,47.4343143,49.20317383,52.14196351,53.98902861,55.24809043,57.33843388,58.8404392,57.64447994,60.39102028,63.17412416,63.67324668,64.60568479,66.01794993,68.07594504,71.35538606,75.96114449,77.39869436,82.51472129,83.23316698,87.10219288,90.10674965,93.04961565,95.1674477,97.8289978,100,98.89238307,101.0115519,103.1442483,104.0733058,108.549514,113.5904366,120.046402,124.1640231
Latvia,LVA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.512968595,1.346977251,13.90746775,21.37488872,29.12366747,37.66351645,42.54629272,45.00945515,47.11105992,47.73555786,49.53753359,50.83700284,52.49378223,54.40744035,58.17515178,64.25174404,70.82237464,84.6684928,95.14570864,89.69231378,89.25832782,93.46070451,96.15103388,97.97841201,99.61460187,100,100.6079307,103.3336403,107.1986086,111.8257071,114.5020638,118.2779737,129.9117258,138.2350617
"Macao SAR, China",MAC,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,13.90643023,15.02798756,17.17183302,17.72034546,18.71522432,20.91497166,22.76697348,25.60517357,28.40685954,31.71686557,36.39175545,39.86206653,42.55414666,46.03690037,47.08042721,47.86209744,46.93330103,46.37403735,45.56456006,44.89044555,44.29021233,44.31247237,45.16944759,47.68443054,51.37731117,55.87919195,61.50779612,62.07521212,65.04896007,69.92151999,74.76076685,80.5417322,87.57359109,91.52665715,92.31541733,94.29911293,97.63990918,99.98672961,99.72909206,98.85249039,100,104.6361669
St. Martin (French part),MAF,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.96563574,,,,,104.7156367,,107.4857174,,
Morocco,MAR,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,13.3526548,12.85259245,12.55981298,12.93763154,13.38626959,13.93044788,14.42974577,15.30121482,18.95793523,19.13449351,20.08673954,22.25027553,24.12312868,25.89487818,34.44617783,37.70839515,40.0834028,42.87729535,45.53618223,49.61333002,53.32974029,54.93752979,56.95406486,58.61711163,63.127323,66.53387295,69.58636608,71.69830009,72.16816789,77.60849518,77.94647131,78.50253492,87.65370903,87.54838771,86.00088356,86.52937869,87.35967943,88.11132932,88.91626612,89.70426108,91.00081667,93.88694773,98.42205007,97.97663244,98.61103217,98.02050502,98.54312336,99.78502537,100,103.1729353,104.173593,104.1101606,105.0879441,105.9463082,106.0971948,108.659658,111.5520273,118.6477947
Monaco,MCO,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,14.64459675,15.52065918,16.58335937,17.87147974,19.90250953,22.62056736,25.06301391,27.26885952,29.76912706,32.77517641,36.46680203,40.63901108,45.51084897,49.84221243,53.46961754,56.42478713,59.40346585,61.05368693,62.93113897,65.01107005,66.72861854,68.42481935,69.88462883,70.96983713,71.92424517,72.86496031,74.03403823,74.78425621,75.45799642,75.49366817,76.5495042,77.81168712,79.66299897,81.1616861,80.96588185,82.61305304,84.38669439,86.5442067,88.58946103,88.69487755,89.64343553,90.49327233,91.54441186,92.25695213,92.79835391,93.85014294,94.33472101,94.88889259,95.9466919,97.10689046,100,101.2217301,104.4820344,110.0226137
Moldova,MDA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00613399,0.014710953,0.153733948,1.476548806,5.558336973,7.711498891,9.859303815,11.09200664,12.14150238,16.9715943,21.60971921,24.2221724,26.60258267,30.55731529,32.9979546,36.08133102,40.92277498,47.43306261,51.81789294,52.94202601,70.57433183,76.35493321,82.02369297,85.24218065,89.62636264,100.0000001,103.550874,110.0253577,113.5583073,119.6356208,126.3053179,134.3657805,160.2354978,174.1894306
Madagascar,MDG,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.482388578,0.491020708,0.507670869,0.52633721,0.535036054,0.558283629,0.590760498,0.594740597,0.600514644,0.623720613,0.666785795,0.690711192,0.711600612,0.796287317,0.977876141,1.023748762,1.125377269,1.222091151,1.305130627,1.452956545,2.146901783,2.800780498,3.694414743,4.41368133,4.842711937,5.354395318,6.130371655,7.078178152,8.942397367,9.748714413,10.90478577,11.83607442,13.56026913,14.9149287,20.73057717,30.89604769,37.00135894,38.66345015,41.06443863,44.01661982,49.1094981,52.99746998,61.7412711,60.68919687,69.1588609,81.85907285,90.67172362,100,107.4863003,114.934197,126.6787951,139.8358918,147.4795662,155.5205982,165.9898884,176.7854005,192.6255151,202.1827066,218.9598141,233.2405716,243.2959112,259.4525684,277.4403279,301.5600895
Maldives,MDV,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,3.041000508,3.211651487,3.382007472,3.726362081,4.400379639,4.397132777,5.790394594,5.083227531,5.297628673,6.318998767,5.921346489,5.587241555,5.856184532,5.975296394,8.912193466,9.030102352,9.279725709,10.94643629,11.44256386,12.11368738,12.41739292,14.93256669,16.82049354,18.69661878,20.25972161,20.41524693,21.36584809,22.24193634,21.98882687,22.59424669,23.05345501,34.78601009,34.95908271,36.04678801,39.72210425,42.42905897,46.47777504,51.4625228,57.41424718,64.54074686,66.66760853,75.08692617,80.295866,85.7131066,89.29865435,95.83839585,96.04816336,98.10703539,101.3271194,100,96.63467538,99.36814357,102.759505,104.6957552
Middle East & North Africa,MEA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,MEX,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.005680124,0.005874274,0.006024701,0.006218196,0.006578864,0.006681137,0.00701232,0.00723461,0.007308586,0.007817981,0.008027713,0.008538167,0.009096496,0.010314277,0.012700264,0.014679294,0.017521726,0.022855732,0.026513192,0.031729212,0.044866735,0.056117315,0.090394398,0.170718753,0.271894593,0.432718929,0.739304693,1.789304687,3.588915524,4.572077414,5.857101486,7.246011045,8.31942683,11.88576739,12.87949209,17.87792372,22.65075261,26.66756712,30.85865675,35.58591948,39.39288853,41.94279382,44.25062227,46.14440165,49.89014723,52.82617379,56.05234976,59.48712125,63.24098561,66.55701559,69.46753019,73.40608467,76.74034682,78.04791237,81.45733312,84.0846815,89.19500187,95.05296829,99.99999999,104.3190102,109.1383295,114.0364281,121.4455937,126.8619624
Marshall Islands,MHL,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,18.30666596,19.40066631,20.99688185,18.24651304,20.74311432,22.73831603,24.64141089,26.78189361,27.86425959,31.37957573,35.35488675,38.57590301,41.42218379,42.8763324,44.63731646,46.28254855,47.41826722,48.77450862,50.78560418,53.20148902,55.85617782,58.67377235,60.44215705,62.27580529,63.91035247,65.7043724,67.54144345,71.56104245,73.47957988,75.3255185,74.4850869,74.24806352,77.23508238,77.96598782,79.34328358,80.93841642,83.84074941,84.98023715,89.55406231,89.09840896,89.94974874,96.68911336,102.7288232,102.0810515,103.1613977,100,107.1694105,109.5897436,106.9518717,102.5088028,109.4612947,115.7871199,114.6087743,122.0809793
Middle income,MIC,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Macedonia,MKD,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.173443614,0.336344148,4.613511726,25.01120447,62.99964901,73.7673073,75.88060856,78.86217684,79.95970881,82.14905915,88.86752396,93.06114774,93.93961411,95.49116678,95.33261129,100,103.2526242,107.9945552,113.9247458,114.2609122,116.5933008,120.9331044,122.1460614,127.6222274,129.46888,132.0626865,136.6389925,140.474486,145.9897324,147.2571696,149.2808965,155.6783671,169.4927786,182.6563791
Mali,MLI,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,10.00085568,12.10968086,12.54434043,13.30073213,14.19127468,15.10977857,15.70770768,16.46451247,20.249562,22.46614743,24.27780552,26.35650793,29.3667493,33.62541339,37.25981867,42.16086332,46.72157266,51.04425156,49.26664044,49.19850462,48.26051918,46.20803233,47.78621152,51.41897316,48.42841621,48.7862135,50.36449344,70.28987158,81.40198605,80.05712822,84.52447435,85.994841,100,99.38027208,104.029641,107.6840793,99.5062442,103.0870999,110.8203953,115.9700788,121.2525693,130.075352,136.1055571,142.0465643,159.3519412,166.6907476,167.7786244,169.907137,174.8064252,177.1682738,180.5951923,183.228205,186.7655026,187.7597304,194.0665309,205.1823405,209.7495624
Malta,MLT,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,28.47297558,28.65326444,28.30275344,30.76135083,31.79607535,33.50137632,35.18539197,36.91669831,38.4505805,40.83700889,45.89776303,49.46876482,51.17132707,51.01500679,50.92489003,51.24903387,53.05182416,54.6706846,55.6873195,56.88294763,58.67535765,60.64149489,62.79694735,64.58948993,66.89000226,72.69335676,73.69606864,74.27585184,75.2985544,75.71134325,68.21691254,71.19823619,73.0727131,74.5598086,76.43376819,77.93536055,79.70629222,81.49194768,84.24090237,86.13331069,88.51543779,89.82800923,91.7680603,93.83811413,95.96919027,100.0001292,102.1257802,104.3061922,106.1820523,108.843403,110.8438931,113.5334221,119.2795597,125.6070049
Myanmar,MMR,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.177944384,0.180523576,0.181608247,0.183322233,0.176509355,0.17949431,0.185875712,0.215600195,0.219249969,0.225306208,0.222087462,0.216958501,0.218597592,0.240467914,0.376382532,0.438473108,0.482884802,0.492164879,0.496089187,0.52395278,0.53042456,0.553896821,0.572587895,0.58379538,0.598494698,0.607874612,0.647717812,0.785282851,0.983139743,1.550258773,1.837670477,2.274095985,2.768608741,3.772213585,4.605124022,5.50776718,6.776618663,9.066724385,12.31490013,15.10305387,15.47485693,19.3195023,27.33882061,32.94233274,34.12862834,40.66887824,49.33155216,60.99545903,69.30222195,72.68319963,77.80243139,85.78074137,88.46576174,92.33885546,95.94951265,99.91865301,103.5313899,109.6122118,115.4667037,121.7283857,128.2336846,153.2613213,162.7079146,180.2603017
Middle East & North Africa (excluding high income),MNA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montenegro,MNE,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.21048665,31.62238652,35.46746265,47.13501587,56.6585288,58.40086686,63.26027112,66.98359776,69.88705752,76.95051484,89.29456007,96.10695439,98.42112565,100,101.2027035,101.3818495,103.4773829,104.5496448,106.8702004,112.3217229,116.6179977,120.3802184,122.8144854,122.5988159,128.3931334,144.2565187,159.4654406
Mongolia,MNG,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,0.14157799,0.144383246,0.145688832,0.141190553,0.139146027,0.126383053,0.127406489,0.128592627,0.137784093,0.169809146,0.328274959,0.898457975,3.763615528,6.184350015,9.911807766,10.9830336,13.36329138,13.10513972,14.53120918,16.27490943,17.97540061,19.12037743,21.07764912,24.59581923,29.5391949,36.03391021,40.22413783,48.85171411,49.74409017,69.23292333,79.70043281,89.88963809,92.50349244,99.39392643,100,102.9931268,114.1168442,123.2012478,135.487139,140.5092703,160.7707991,189.2508838,230.4489617
Northern Mariana Islands,MNP,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.12628689,84.74692202,85.39167255,85.7720291,85.9375,87.25581395,98.22175732,100.8883249,100,98.51351351,100,100.7832898,104.2606516,110.3030303,115.3846154,118.8118812,123.0842006,125.9615385,130.4216867,131.133429,134.8093481,
Mozambique,MOZ,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.460686616,4.769178109,6.817840412,10.24319528,15.51432912,23.08810833,25.52276059,27.0945703,29.51622583,32.94469864,37.81460742,41.53249327,43.04433721,45.53844001,48.87688489,52.52375768,56.42957053,59.33727574,60.21034853,64.81356694,66.33562431,68.44193599,70.22227245,70.98479567,75.99628699,85.23811283,92.03842005,95.53138726,100.0000068,103.171668,107.8665621,117.7380937,123.9797921
Mauritania,MRT,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,1.607671095,1.64678032,1.720148329,1.798139986,1.761000463,1.833960102,1.877637029,1.877419496,1.848528364,1.850897412,1.9669847,2.107077648,2.455013407,2.766416369,3.18149959,3.373364407,3.588805819,3.678138345,4.12815556,4.398444441,4.717995961,5.193851045,5.570706426,6.178615707,6.811610301,7.306150351,8.070529144,8.504981451,9.18334939,9.426017336,13.32962375,14.0950031,15.77412458,17.52388534,18.02190016,18.35657829,20.57351388,24.36965904,25.53319312,27.15495603,28.73717184,30.66681289,32.04236652,35.54701335,40.73163735,46.47115799,50.60503966,56.0280362,55.82693578,68.30044226,80.28564376,80.65161556,84.27123447,74.26291037,70.70281434,78.62869156,79.87412156,83.51195434,87.9615087,93.62699802,100.6161347,100,103.3714774
Mauritius,MUS,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,2.175269077,2.094782079,2.142831811,2.415204693,2.237023855,2.277730915,2.336442891,2.378167644,2.546268999,2.602495341,2.643345094,2.808194733,3.196700758,3.692050349,5.891670905,6.201665944,5.887457965,6.392567089,7.079883156,8.349764033,10.56826045,11.71638564,12.75507107,13.8311786,14.86349271,16.08222845,17.37243502,19.61608454,21.75158126,24.15459984,26.71103348,28.99864092,30.55163393,33.36856116,35.556014,37.47717707,40.10134504,42.15484239,45.09032836,48.05362521,49.69221988,52.78904524,56.07214599,59.22519074,63.27942142,65.77775607,72.07129547,78.05920593,82.49819319,81.95848932,82.88168525,85.50195972,87.61003067,91.23212012,93.21030987,94.51481681,96.76864742,98.35227183,100.0000551,99.534212,102.0952675,105.3186197,115.3933151,125.2107823
Malawi,MWI,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,0.081033689,0.094327865,0.10344301,0.115059429,0.129754883,0.141343071,0.160437508,0.187268863,0.245494134,0.300753602,0.332816599,0.368402395,0.417313063,0.5348896,0.674880272,1.196020151,1.822083933,2.201712382,2.632113683,3.676819864,4.799498338,6.029248359,12.82382835,14.15059403,16.25147981,17.99708975,21.59061537,22.47577119,25.16492249,27.15290681,30.44580012,34.70523994,40.82716253,51.86939571,62.74603521,75.17895456,90.43478143,100,106.152347,114.356391,121.4674112,131.3706109,153.9227808,189.0275216
Malaysia,MYS,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,14.90797708,13.75132936,13.59855953,15.8882342,16.06725106,16.49341957,16.26621597,15.88833783,15.36709,16.12099437,16.03886802,15.96370123,16.01859132,18.88177351,21.28150259,20.62654768,23.25151542,24.84776008,27.29287431,30.58425213,32.68694354,33.03343139,33.87877531,35.88114212,37.60084776,36.9970074,33.77185993,36.36105209,37.67733172,39.35838257,40.85707695,42.32168006,43.34342803,45.07151807,46.84613451,48.54825112,50.33477986,52.08761285,56.51439322,56.54008061,61.54682736,60.57323415,62.4684999,64.52929378,68.40704141,74.46967461,77.43426147,81.21407816,89.65132785,84.27923959,90.40368209,95.29669829,96.24960076,96.41753175,98.79660232,100,101.65826,105.4998859,106.158917,106.2351676,105.3661558,111.3466739,118.4767416,116.2585542
North America,NAC,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Namibia,NAM,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,4.210558154,4.364905686,5.106036455,5.786410804,6.523296088,8.084702603,8.899877739,9.736461615,11.6986119,13.46190307,14.32189802,15.1793356,16.73796332,18.47234215,22.25161584,23.73835929,27.34093551,29.28574296,31.70754353,33.85898157,37.67865617,41.90008402,46.09160153,46.67747551,47.62981401,50.29616986,55.02732223,60.13739836,66.7293066,71.36392672,74.0228742,76.84675533,85.49993703,88.9539557,96.27921771,99.99999966,107.9686716,118.6781241,123.9337717,125.0817899,130.8749913,132.883046,141.4511494,150.5232948
New Caledonia,NCL,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,18.75569633,20.07012237,20.87742416,21.87124406,24.27736648,27.02523634,29.05561108,31.31151383,33.36710764,37.58079643,40.25362685,42.88697135,45.40324323,38.36078998,51.80914438,58.33651238,66.35448664,72.88607156,78.54863853,85.49208069,90.32288283,98.83391835,100.5169462,103.0894163,104.8609378,100,103.6304091,106.5752909,109.4691116,112.634623,114.1343879,115.7576963,118.1405178,133.2993796,141.4506592,149.8835521,,,,,,,,,,,,,,,,,100,99.22557219,101.6407991,102.0779816,107.0059422,111.1210857,
